x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
4,57,51016,6,9,8,5,4,0,0,0,60,1.0,17830
6,19,109854,3,9,10,2,4,1,0,0,40,-1.0,16118
6,42,208875,6,10,8,1,4,1,0,0,40,1.0,13588
6,50,135643,6,9,2,0,1,1,0,0,40,-1.0,11182
6,59,333270,6,14,13,1,1,1,0,0,35,-1.0,12859
6,28,250135,1,10,8,4,4,1,0,0,40,-1.0,21860
6,45,44791,3,13,4,4,4,0,0,0,40,-1.0,24482
1,59,163047,1,10,10,4,4,1,0,0,38,-1.0,6778
6,30,349148,3,13,4,4,4,0,0,0,70,-1.0,10085
6,46,118419,1,9,2,3,4,0,0,0,38,-1.0,32158
6,41,277192,6,3,11,1,4,1,0,0,40,-1.0,9622
0,52,283079,3,9,4,4,4,0,0,0,50,-1.0,32160
6,46,27669,3,9,0,4,4,1,0,0,28,-1.0,2135
6,32,248584,3,9,11,2,4,0,0,0,40,-1.0,21767
6,45,25649,6,10,5,5,4,0,7298,0,50,1.0,30177
6,24,172612,6,9,13,5,4,0,0,0,40,-1.0,8896
8,63,168656,1,13,13,4,3,0,0,0,35,-1.0,16109
6,31,174201,6,12,8,5,4,0,0,0,40,-1.0,18507
5,41,187462,1,11,10,2,3,1,0,0,40,-1.0,23614
1,28,200775,6,14,8,1,4,1,0,0,40,-1.0,26112
1,42,333530,6,10,8,1,4,1,0,0,40,1.0,30714
6,56,229335,1,9,10,4,4,1,0,0,40,-1.0,12877
6,57,226875,6,4,12,5,4,0,0,0,50,-1.0,32008
6,22,206815,3,9,12,3,4,1,0,0,40,-1.0,6791
0,52,174752,1,9,13,4,4,0,0,0,40,-1.0,24678
5,56,187873,1,14,10,3,4,1,0,0,40,-1.0,30023
0,43,35034,6,13,4,5,4,0,0,0,21,-1.0,20545
6,28,211184,3,10,12,4,4,1,0,0,50,-1.0,26683
2,35,169809,6,13,7,5,4,0,0,0,20,-1.0,3116
6,51,169112,6,14,12,5,4,0,0,0,40,1.0,13114
6,67,158301,1,9,5,4,4,0,0,0,60,-1.0,25956
2,18,173125,3,8,7,2,4,1,0,0,24,-1.0,11152
6,46,184883,6,5,2,1,4,1,0,0,40,-1.0,16965
6,33,273243,6,9,13,5,3,0,0,0,40,-1.0,32491
6,44,106698,1,9,0,3,4,1,0,0,40,-1.0,24943
6,63,30270,6,4,12,5,4,0,0,0,40,-1.0,28564
6,20,146879,3,9,0,4,4,0,0,2001,40,-1.0,11702
6,18,123714,3,7,1,4,3,0,0,0,40,-1.0,19646
6,18,96445,3,10,0,2,4,1,0,0,24,-1.0,25682
6,68,148874,6,5,13,5,3,0,0,0,44,-1.0,26131
6,47,256866,6,9,5,5,4,0,0,0,48,-1.0,8179
6,20,179423,3,10,1,2,4,1,0,0,8,-1.0,23280
6,35,438176,3,11,0,4,4,1,0,0,65,-1.0,21808
6,43,240124,6,11,13,5,4,0,0,0,40,-1.0,11012
1,52,216342,5,13,8,3,4,1,0,0,55,-1.0,18368
6,49,115613,6,5,0,5,4,0,0,0,40,-1.0,3736
1,30,231043,6,11,9,5,4,0,0,0,40,-1.0,10894
8,64,142166,6,9,13,5,4,0,0,0,99,-1.0,21039
6,31,240771,6,10,13,5,4,0,4386,0,50,1.0,18197
6,41,40151,1,10,13,4,4,0,0,0,40,1.0,23548
6,25,469572,3,10,4,4,4,0,8614,0,40,1.0,23987
6,51,171914,6,13,4,5,4,0,0,0,50,1.0,27291
6,41,82393,3,13,10,4,1,0,0,0,50,-1.0,3554
6,19,121074,6,4,13,5,4,0,0,0,99,-1.0,16980
6,35,65706,1,9,0,3,4,1,0,0,40,-1.0,21726
6,43,209894,6,9,10,1,4,1,0,0,40,1.0,10314
6,35,270572,1,13,4,4,4,1,0,0,40,1.0,10829
6,43,243476,1,9,14,4,4,1,0,0,40,-1.0,4248
8,33,154874,6,10,9,5,4,0,0,0,40,-1.0,17564
6,37,234807,1,9,10,3,4,1,0,0,37,-1.0,23642
0,55,26683,6,9,11,5,4,0,0,0,60,-1.0,27564
6,22,163911,3,10,10,2,4,1,0,0,20,-1.0,28287
1,32,481096,3,3,2,2,4,1,0,0,10,-1.0,21161
6,18,92008,3,9,1,0,4,1,0,0,28,-1.0,16915
6,34,62374,3,9,13,4,4,0,0,0,48,-1.0,21944
6,27,136094,3,9,1,2,4,0,0,0,40,-1.0,22056
6,66,284021,5,9,12,4,4,1,0,0,40,-1.0,6588
6,27,255582,3,9,2,4,4,1,0,0,40,-1.0,28206
6,20,157595,3,10,1,4,4,0,0,0,40,-1.0,28008
6,43,158177,1,10,10,3,3,1,0,0,35,-1.0,31282
6,27,116358,3,10,13,2,1,0,0,1980,40,-1.0,434
6,36,200352,6,13,4,5,4,0,0,0,45,-1.0,290
5,44,184099,6,9,10,5,4,0,0,0,40,1.0,23314
6,32,156015,3,13,4,4,4,0,0,0,40,-1.0,15593
6,58,322013,6,9,13,5,4,0,0,0,40,-1.0,24822
6,53,151864,6,9,13,5,4,0,0,0,40,-1.0,29369
6,42,99373,1,9,2,4,4,1,0,0,40,-1.0,23826
6,28,184078,1,9,10,4,4,1,0,0,40,-1.0,14882
6,32,53135,3,9,2,4,4,0,0,0,40,-1.0,29319
6,29,186733,6,9,13,5,4,0,0,0,50,-1.0,27061
6,48,125120,6,10,10,1,4,1,0,0,37,-1.0,8216
6,67,95113,6,9,8,5,4,0,0,0,37,1.0,12107
0,45,40690,3,10,11,2,4,0,0,0,75,-1.0,12694
8,43,301638,6,8,5,5,4,0,0,1579,40,-1.0,23609
6,20,339588,6,9,0,1,4,1,0,0,40,-1.0,6790
6,38,283293,6,9,13,5,3,0,0,0,40,-1.0,28293
1,49,391585,6,13,8,5,4,0,15024,0,40,1.0,13649
2,37,50862,6,9,7,5,4,0,0,0,55,-1.0,28936
6,29,264166,1,11,0,3,4,1,0,0,45,-1.0,22137
6,33,23871,1,12,4,3,4,1,0,0,32,-1.0,14894
6,35,172845,3,11,0,3,4,1,0,0,30,-1.0,2448
2,76,224680,6,15,7,5,4,0,0,1258,20,-1.0,21125
2,70,133536,6,9,7,5,4,0,0,0,28,-1.0,30667
6,41,152742,1,11,14,4,4,1,3325,0,40,-1.0,16136
2,20,34862,3,10,7,2,2,0,0,0,72,-1.0,3840
6,18,94196,3,9,1,2,4,1,0,0,25,-1.0,31434
6,37,412296,6,9,13,5,4,0,0,0,35,1.0,20929
6,20,289944,3,10,0,2,4,1,0,0,25,-1.0,14601
2,47,174525,6,9,7,5,4,0,3942,0,40,-1.0,2510
1,20,432052,3,10,1,4,4,0,0,0,15,-1.0,21307
6,48,107373,6,6,5,5,4,0,0,0,40,1.0,23469
6,32,168443,6,14,8,1,4,1,0,0,40,-1.0,16612
6,25,469697,6,10,13,2,4,0,0,0,40,-1.0,20923
6,24,268525,3,13,10,4,4,0,0,0,32,-1.0,21738
6,39,232854,1,9,5,4,4,0,0,0,40,-1.0,20270
8,36,312785,3,13,4,2,3,0,0,0,35,-1.0,28046
6,47,183013,6,9,0,5,4,0,0,0,40,-1.0,1173
6,58,104333,6,10,13,5,4,0,0,0,40,1.0,20450
6,44,336513,6,10,4,5,4,0,0,0,45,-1.0,7767
8,42,226020,0,9,0,4,3,1,0,0,60,-1.0,28565
8,48,328610,6,15,4,5,4,0,0,0,45,1.0,11776
6,30,378009,6,14,8,5,4,0,0,0,50,1.0,31430
6,34,130369,1,9,5,3,4,1,1151,0,48,-1.0,31222
6,43,183096,0,10,12,3,4,1,0,0,10,-1.0,6613
2,72,82635,6,7,7,5,4,0,0,0,40,-1.0,31705
2,50,123044,6,14,7,5,4,0,0,0,60,1.0,24359
6,38,357870,3,8,2,4,3,1,0,0,50,-1.0,27286
6,44,151089,6,14,4,5,4,0,0,1887,60,1.0,20427
8,42,255847,6,9,5,5,4,0,0,0,40,-1.0,27051
6,27,153475,3,13,12,4,4,1,0,0,40,-1.0,29146
6,61,110920,6,6,12,5,4,0,0,0,40,-1.0,15896
6,40,109969,1,7,0,0,4,1,0,0,20,-1.0,21906
6,54,172281,1,14,14,4,4,0,0,0,40,1.0,28115
6,18,192409,3,8,0,2,4,1,0,0,25,-1.0,9985
6,90,171956,0,10,10,2,4,1,0,0,40,-1.0,2888
6,31,124420,6,7,13,5,4,0,0,0,40,-1.0,30957
8,46,202560,1,13,4,4,4,1,0,1408,40,-1.0,7585
6,40,202872,3,12,10,2,4,1,0,0,45,-1.0,1420
2,20,187332,3,6,7,4,4,1,0,0,30,-1.0,26986
6,49,184428,1,13,10,4,4,0,0,0,40,-1.0,11705
6,44,267717,6,14,13,5,4,0,15024,0,45,1.0,13977
6,46,193047,6,9,8,5,4,0,0,0,40,1.0,19060
6,31,49923,6,9,5,5,4,0,0,0,40,-1.0,5320
0,45,184285,1,13,4,4,4,0,0,0,45,-1.0,26622
6,38,34173,3,13,12,3,4,1,0,0,45,-1.0,13772
5,62,224277,5,10,9,4,4,1,0,0,40,-1.0,30115
5,24,29591,3,13,4,4,0,1,0,0,40,-1.0,9272
5,50,65160,6,13,8,5,4,0,0,0,40,-1.0,20266
6,21,262819,3,10,0,4,4,1,0,0,20,-1.0,21645
2,57,137658,6,9,7,5,0,0,0,0,5,-1.0,30758
5,64,388594,6,15,4,5,4,0,15024,0,45,1.0,26382
6,19,124265,3,10,1,2,4,0,0,0,40,-1.0,1571
1,36,243666,1,9,10,2,3,1,0,0,40,-1.0,27275
6,24,239663,6,6,0,5,4,0,0,0,40,-1.0,21959
2,19,218471,3,9,7,2,4,1,0,1602,30,-1.0,21411
6,45,155489,6,10,12,5,4,0,0,0,60,1.0,20845
6,69,197080,5,9,10,3,4,0,0,0,8,-1.0,25909
6,32,173998,3,10,10,4,4,1,0,0,60,-1.0,31894
6,28,270366,1,6,12,4,4,1,0,0,40,-1.0,2835
6,26,290286,3,9,13,4,3,0,0,0,40,-1.0,3699
0,52,194995,6,13,12,5,4,0,15024,0,55,1.0,15765
6,58,202652,0,9,0,3,4,1,0,0,40,-1.0,31748
6,60,170310,6,3,5,5,4,0,0,0,40,-1.0,14714
6,32,97723,3,10,13,4,4,0,0,0,38,-1.0,9454
6,45,234699,2,9,0,3,3,1,0,0,60,1.0,11172
6,34,103596,6,9,1,5,4,0,0,0,40,-1.0,5900
1,47,160045,1,10,10,4,4,1,0,0,40,-1.0,27777
6,46,141483,6,9,12,1,4,1,0,0,40,-1.0,6331
6,39,56648,0,9,12,4,4,1,0,0,47,-1.0,5049
6,31,118901,1,13,10,3,4,1,0,0,45,-1.0,2294
6,56,208415,1,9,8,4,3,0,0,0,40,-1.0,8203
5,35,182898,6,9,10,5,4,0,0,0,40,-1.0,27078
6,62,128092,5,9,10,4,4,1,0,0,32,-1.0,32430
1,55,153788,6,10,10,1,4,1,0,0,37,-1.0,14836
6,51,255412,6,13,8,5,4,0,0,0,50,1.0,3663
2,64,196288,3,12,7,4,4,1,0,0,20,-1.0,1045
6,27,298635,6,14,4,5,1,0,0,0,40,1.0,20763
0,61,390472,6,9,11,5,4,0,0,0,40,-1.0,21758
6,35,181382,6,9,13,5,4,0,0,0,43,-1.0,3006
0,33,112952,3,10,13,2,4,0,0,0,48,-1.0,18971
6,34,85355,3,13,10,2,4,0,0,0,40,-1.0,31461
6,38,81965,3,11,14,4,4,1,0,0,40,-1.0,20630
6,23,218782,3,6,1,0,0,0,0,0,40,-1.0,9114
6,20,184678,3,9,12,4,4,1,0,0,32,-1.0,15068
6,40,367533,1,9,13,4,4,0,0,0,40,-1.0,2833
8,39,180686,6,14,4,5,4,0,0,1977,45,1.0,26920
6,46,268022,6,14,8,5,4,0,0,0,55,1.0,28912
0,40,107762,6,13,8,5,4,0,0,0,45,-1.0,31837
6,44,76196,6,13,8,5,4,0,0,0,50,-1.0,4133
6,40,145649,0,9,12,3,3,1,0,0,25,-1.0,14335
6,23,96635,3,10,2,2,1,0,0,0,30,-1.0,16139
6,37,164898,6,10,13,5,4,0,0,0,52,-1.0,10366
6,20,137651,3,10,2,2,2,0,0,0,40,-1.0,2398
6,44,171615,6,9,5,5,4,0,0,0,45,-1.0,13721
6,33,204042,3,10,5,4,4,0,0,0,55,-1.0,6151
6,18,127827,3,8,12,2,4,1,0,0,25,-1.0,13754
6,41,182108,3,14,4,4,4,1,27828,0,35,1.0,9223
8,37,593246,6,13,4,1,4,1,0,0,50,1.0,16979
6,51,153870,6,9,14,5,4,0,0,0,40,1.0,18986
5,68,422013,1,9,4,4,4,1,0,3683,40,-1.0,23035
6,37,50837,6,14,4,5,4,0,0,0,45,1.0,17410
6,19,283033,3,7,0,4,4,0,0,0,40,-1.0,5003
6,27,205145,6,9,2,5,4,0,0,0,40,-1.0,16476
6,34,268051,6,10,9,0,3,1,0,0,25,-1.0,2285
6,49,250733,6,9,13,5,4,0,0,0,46,-1.0,28623
6,78,135566,5,9,12,3,4,1,2329,0,12,-1.0,29123
2,64,104756,5,10,7,3,4,1,0,0,8,-1.0,21159
8,41,32185,6,14,8,5,4,0,0,0,40,1.0,22411
6,47,185866,6,15,4,5,4,0,0,0,60,1.0,25292
6,20,34590,3,10,11,2,4,0,0,0,60,-1.0,8783
6,58,106546,1,9,10,3,4,1,2174,0,40,-1.0,12213
6,30,129227,5,9,10,4,4,1,0,0,40,-1.0,822
6,21,156807,3,9,0,2,3,0,0,0,10,-1.0,20068
2,64,193043,6,9,7,5,4,0,0,0,40,-1.0,13487
6,68,225612,5,13,12,4,4,0,0,0,35,1.0,21217
6,34,191291,3,10,13,4,4,0,0,0,40,-1.0,9859
6,40,181015,0,9,0,3,4,1,0,0,47,-1.0,3339
6,43,111895,6,13,4,5,4,0,0,0,50,1.0,16099
2,54,133963,5,9,7,2,4,1,0,0,40,-1.0,11787
6,36,199501,1,10,8,3,3,1,0,0,38,-1.0,18534
0,27,207948,3,10,0,4,3,0,0,0,40,-1.0,19671
6,34,242984,3,13,12,4,4,0,0,0,40,-1.0,29437
6,30,205152,3,13,12,4,4,0,0,0,40,-1.0,32378
6,47,341762,3,9,10,4,4,0,0,0,33,-1.0,19390
6,49,38563,3,13,8,4,4,1,0,0,56,1.0,858
6,43,196545,6,13,2,5,4,0,0,1902,40,1.0,24789
6,39,154410,6,9,10,5,4,0,0,0,40,1.0,13704
6,36,117381,6,9,2,5,4,0,0,0,40,-1.0,30019
6,34,169583,3,14,8,4,4,1,0,0,50,-1.0,29480
2,61,226989,1,9,7,4,4,0,4865,0,40,-1.0,19799
6,28,227840,3,9,5,4,4,1,0,0,40,-1.0,29759
6,24,42706,3,11,9,4,4,0,0,0,60,-1.0,1466
6,20,211049,3,10,8,2,4,1,0,0,30,-1.0,28416
2,36,128640,6,10,7,1,4,1,0,0,25,-1.0,18151
0,41,252986,6,14,4,5,4,0,0,0,40,1.0,11674
0,19,137578,3,9,0,2,4,0,0,0,53,-1.0,25452
2,54,31588,6,9,7,5,4,0,2635,0,40,-1.0,13315
6,35,176756,6,8,0,5,3,0,0,0,40,-1.0,5636
6,20,258430,3,10,0,2,4,1,0,0,19,-1.0,21721
2,56,119254,1,6,7,4,4,1,0,0,40,-1.0,31568
6,37,61299,6,10,13,5,4,0,0,0,45,-1.0,5434
1,46,119904,3,15,4,4,4,1,0,1564,55,1.0,9009
0,35,140854,6,9,13,5,4,0,0,0,40,-1.0,6837
6,42,178537,3,9,0,4,4,1,0,0,24,-1.0,6442
6,55,349910,6,9,11,5,4,0,0,0,45,1.0,21817
6,33,91666,1,8,8,4,4,0,0,0,40,-1.0,31935
6,90,311184,6,13,12,5,4,0,0,0,20,-1.0,18264
4,27,113870,3,14,5,2,4,0,0,0,40,-1.0,15041
6,49,403112,1,9,0,3,3,1,0,0,32,-1.0,22657
2,20,424034,3,10,7,2,4,0,0,0,15,-1.0,14931
6,49,251180,6,4,5,5,4,0,2407,0,50,-1.0,30988
4,43,140988,6,13,12,0,1,0,0,0,45,-1.0,24960
6,40,188942,6,10,12,1,3,1,0,0,40,-1.0,15220
6,22,212114,3,13,1,2,4,1,0,0,15,-1.0,13270
0,44,171424,1,10,2,4,4,0,0,2205,35,-1.0,6534
8,62,203525,6,4,13,5,4,0,2829,0,40,-1.0,30175
6,51,210736,2,6,13,0,4,0,0,0,40,-1.0,10942
6,32,30497,6,11,14,5,4,0,0,0,40,-1.0,20930
0,53,151159,2,6,5,4,4,0,0,0,99,-1.0,6894
4,46,235320,1,14,12,4,4,0,0,0,60,1.0,17490
6,32,212064,6,13,8,1,4,1,0,0,40,1.0,23528
5,35,250504,6,9,10,5,3,0,0,0,60,1.0,1136
6,53,146378,6,3,13,5,4,0,0,0,40,-1.0,10935
1,20,37482,3,10,10,2,4,1,0,0,40,-1.0,29558
6,39,322143,6,8,5,5,4,0,15024,0,70,1.0,15027
8,36,95462,1,13,4,3,4,1,0,0,40,-1.0,27805
6,35,170263,3,10,14,3,4,1,0,0,40,-1.0,2235
4,30,185384,6,10,8,1,4,1,0,0,25,-1.0,9800
2,23,113700,3,13,7,2,4,0,0,0,50,-1.0,7007
8,41,190368,3,13,4,4,4,1,0,0,70,-1.0,14341
4,42,187702,6,15,4,5,4,0,0,2415,60,1.0,3024
1,30,137613,6,14,4,5,1,0,0,0,17,-1.0,9947
6,56,56331,3,9,2,4,4,0,0,0,32,-1.0,3559
6,28,241895,6,9,12,5,4,0,0,1628,40,-1.0,3694
8,47,287320,3,14,4,4,4,0,0,0,40,-1.0,9974
6,22,63105,3,9,4,2,3,0,0,0,40,-1.0,13233
0,26,34307,3,11,11,2,4,0,0,0,65,-1.0,23296
6,28,211032,3,10,10,2,4,0,0,0,40,-1.0,14857
6,22,340543,3,9,14,4,4,1,0,0,40,-1.0,19595
8,55,253062,6,10,4,5,4,0,0,0,40,1.0,24514
6,30,215441,3,10,10,4,0,0,0,0,40,-1.0,32206
6,38,110402,6,11,2,5,4,0,0,0,40,-1.0,15194
1,55,169482,6,9,11,5,4,0,0,0,40,1.0,21789
6,34,375680,3,12,13,2,3,1,0,0,40,-1.0,13894
6,41,101593,6,14,8,5,4,0,0,0,50,1.0,9101
6,43,160943,6,9,0,5,3,0,0,0,40,1.0,18495
6,34,203488,6,13,12,5,4,0,15024,0,40,1.0,22704
6,24,296045,6,4,13,5,4,0,2635,0,38,-1.0,2004
6,24,99970,3,13,14,2,4,0,0,0,40,-1.0,12271
6,26,303973,3,9,6,0,4,1,0,1602,15,-1.0,7311
6,60,142494,6,10,8,5,4,0,15024,0,40,1.0,14853
6,43,258049,6,14,8,5,4,0,7688,0,53,1.0,14989
6,34,126838,6,9,5,5,4,0,0,0,40,-1.0,2054
6,44,83237,6,13,4,5,4,0,0,0,55,1.0,28315
6,62,159908,6,10,10,1,4,1,0,0,38,1.0,9726
6,39,91996,1,9,0,3,4,1,0,0,40,-1.0,508
6,34,188900,6,13,8,1,4,1,0,0,40,-1.0,9646
1,35,197495,1,10,8,4,3,1,0,0,40,-1.0,6795
6,22,184665,3,9,2,2,4,1,0,0,40,-1.0,20107
8,50,120190,1,14,4,4,4,1,0,0,45,-1.0,14977
6,39,165186,6,10,11,5,4,0,0,0,45,-1.0,1937
6,35,241126,6,14,12,5,4,0,0,0,40,1.0,5813
6,46,167882,1,9,14,4,4,1,0,0,43,-1.0,9429
6,54,425804,3,10,8,4,4,1,0,0,45,1.0,30052
6,39,192251,3,9,10,2,4,1,0,0,40,1.0,12524
6,44,170924,6,10,13,5,4,0,7298,0,40,1.0,276
5,37,194630,3,14,8,2,4,1,0,0,40,-1.0,11718
6,51,243361,5,10,10,3,4,1,0,0,45,-1.0,8033
8,36,348728,3,13,4,4,4,1,0,0,35,-1.0,4176
6,30,156718,0,10,10,4,4,1,0,0,40,-1.0,26366
6,23,129042,3,9,2,3,3,1,0,0,40,-1.0,1023
6,48,119199,1,13,12,3,4,1,0,0,44,-1.0,3048
2,37,223732,0,10,7,3,4,0,0,0,40,-1.0,6642
6,48,332465,6,13,4,5,4,0,0,0,35,-1.0,29926
2,19,249147,3,9,7,2,4,0,0,0,30,-1.0,21830
6,52,75839,6,10,14,5,4,0,0,0,40,-1.0,10797
6,37,29145,3,11,0,4,4,0,0,0,40,-1.0,30678
6,39,356838,3,9,11,2,4,0,0,0,12,-1.0,26187
6,58,138285,6,12,13,5,4,0,0,1740,40,-1.0,25529
6,52,224198,1,9,12,4,4,1,0,0,48,-1.0,15047
6,57,237691,6,9,0,5,4,0,0,0,40,-1.0,17844
6,31,120857,6,9,12,1,4,1,0,0,18,-1.0,20100
6,25,169124,6,9,5,5,4,0,0,0,45,-1.0,30254
6,40,198452,6,7,11,5,4,0,0,0,40,-1.0,7784
6,26,258768,3,10,5,4,3,0,2174,0,75,-1.0,20025
6,42,191712,1,13,12,4,4,0,0,1590,40,-1.0,2465
2,77,174887,6,10,7,5,4,0,0,0,6,-1.0,21339
6,23,208946,3,10,10,2,4,0,0,0,32,-1.0,14450
8,43,33331,6,14,8,5,4,0,0,0,40,1.0,13117
0,32,173314,6,11,4,5,0,0,0,0,60,-1.0,5582
6,30,173350,2,11,10,4,4,1,0,0,40,-1.0,10730
6,30,33688,3,9,5,3,4,1,0,1669,70,-1.0,21543
6,38,203836,6,10,12,5,4,0,0,0,50,1.0,10763
6,42,113324,5,9,12,3,4,0,0,0,40,-1.0,6249
6,64,251292,0,3,0,0,4,1,0,0,20,-1.0,16353
6,36,275653,2,4,2,3,4,1,2977,0,40,-1.0,22426
6,43,198330,5,14,4,3,3,1,0,0,37,-1.0,31884
8,32,255004,3,10,13,4,4,0,0,0,40,-1.0,5065
0,34,313729,6,10,11,5,4,0,0,0,50,-1.0,14913
6,28,29444,6,9,1,5,2,0,0,0,40,-1.0,26173
6,27,491421,3,3,11,3,4,0,0,0,50,-1.0,23907
6,27,94064,1,11,2,4,4,0,0,0,40,-1.0,10451
6,29,225024,1,9,13,4,4,0,0,0,40,-1.0,6353
6,33,208180,3,13,12,4,4,1,0,0,40,-1.0,4554
6,27,181667,6,9,2,5,4,0,5013,0,46,-1.0,4381
6,19,25429,3,10,10,2,4,1,0,0,16,-1.0,388
6,18,256005,3,9,0,2,4,0,0,0,40,-1.0,13687
4,70,272896,6,16,8,5,4,0,0,0,40,1.0,20269
6,43,180599,0,13,8,3,4,0,8614,0,40,1.0,28220
6,51,508891,1,9,2,2,3,0,0,0,40,-1.0,9350
6,33,232356,6,9,12,5,4,0,0,1672,55,-1.0,20753
6,29,154017,3,9,12,4,4,1,0,0,10,-1.0,31112
6,63,127363,6,10,4,1,4,1,0,0,12,-1.0,4350
6,22,91842,3,10,12,4,4,1,0,0,42,-1.0,927
6,25,208117,3,13,4,0,4,0,0,0,40,-1.0,15085
6,30,296509,0,4,11,4,4,0,0,0,45,-1.0,5045
2,18,195981,5,9,7,2,4,0,0,0,40,-1.0,16631
8,44,145178,6,9,0,1,3,1,0,0,38,1.0,2125
0,43,113211,6,9,8,1,4,1,0,0,40,-1.0,24290
6,50,206862,6,14,8,5,4,0,0,0,65,1.0,24105
5,29,116394,4,13,4,5,4,0,0,0,50,1.0,29600
6,25,344804,6,9,0,5,4,0,0,0,50,-1.0,21805
6,18,362600,3,3,1,2,4,0,0,0,40,-1.0,30324
6,53,111939,6,13,0,5,4,0,0,0,35,-1.0,31116
0,24,375313,3,10,4,4,1,0,0,0,40,-1.0,30899
6,38,305597,3,9,5,3,4,0,0,0,40,-1.0,19622
1,52,189728,0,9,0,4,4,1,0,0,35,-1.0,28701
6,38,104094,6,10,12,5,4,0,0,0,40,-1.0,5482
6,31,118941,1,10,0,2,4,1,0,0,20,-1.0,6652
0,37,174308,6,9,13,5,4,0,0,0,40,-1.0,12296
6,22,341368,3,10,0,4,4,0,0,0,50,-1.0,3417
6,43,183891,1,9,8,3,4,1,0,0,40,-1.0,23728
8,22,138575,3,9,9,3,4,0,0,0,56,-1.0,17234
4,56,184598,6,5,5,5,4,0,0,0,99,-1.0,10261
6,45,172822,6,9,2,5,4,0,0,0,52,1.0,31966
2,44,190205,6,4,7,5,4,0,0,0,25,-1.0,22359
6,35,93225,6,9,13,5,4,0,0,0,40,-1.0,13730
6,60,52152,3,14,4,4,4,0,0,0,50,-1.0,7393
6,45,148900,6,13,4,5,4,0,0,0,50,1.0,8569
6,51,74275,6,9,2,5,4,0,0,0,40,-1.0,13714
6,26,279833,3,13,8,4,4,0,0,2258,45,1.0,17615
8,25,44216,1,9,10,4,2,1,0,0,35,-1.0,3595
6,46,273575,6,13,5,5,4,0,15024,0,40,1.0,24146
6,42,31251,6,11,12,5,4,0,0,0,37,-1.0,7387
6,37,135436,6,13,8,5,4,0,0,1977,60,1.0,23534
0,53,311020,6,6,11,5,4,0,0,0,60,-1.0,911
6,48,174533,6,9,2,5,4,0,0,0,40,-1.0,24318
6,39,126161,3,16,4,4,4,0,0,0,45,-1.0,28768
6,29,204862,1,12,4,4,4,1,0,0,36,-1.0,8382
1,36,89508,3,15,4,4,4,0,0,0,40,-1.0,31755
6,42,121718,6,10,10,5,4,0,0,0,40,-1.0,13871
6,22,71379,3,10,4,4,4,1,0,0,35,-1.0,18735
6,23,133985,3,6,13,2,3,1,0,0,40,-1.0,2593
0,44,120539,3,13,12,4,4,0,0,0,50,1.0,1090
6,26,100147,6,13,8,1,4,1,0,0,45,1.0,25949
6,25,182866,3,9,2,2,4,0,0,0,40,-1.0,31734
6,26,124111,3,12,4,4,4,1,0,0,36,-1.0,28530
6,33,231043,6,9,13,5,4,0,0,0,50,1.0,3270
6,44,198316,6,13,8,5,4,0,15024,0,50,1.0,3110
6,35,165930,6,10,13,5,4,0,0,0,40,-1.0,22613
1,51,231495,6,16,8,5,4,0,7688,0,55,1.0,24297
6,70,174032,6,9,12,5,4,0,0,0,40,-1.0,32007
6,27,230959,3,13,14,2,1,1,0,0,40,-1.0,26068
6,31,220066,3,13,8,4,4,1,14344,0,50,1.0,2348
6,31,123430,6,7,11,5,4,0,0,0,65,-1.0,16655
2,20,25139,3,10,7,2,4,1,0,0,40,-1.0,26114
6,36,66304,6,13,8,5,4,0,0,0,55,1.0,32389
6,32,183916,3,9,0,4,4,1,0,0,34,-1.0,247
6,55,252714,6,11,10,5,4,0,0,0,40,-1.0,20664
6,26,195734,3,9,10,2,4,1,2354,0,40,-1.0,29041
0,39,237532,6,9,12,1,3,1,0,0,54,1.0,2466
6,59,61885,1,8,5,0,3,0,0,0,35,-1.0,26441
6,29,178469,3,9,12,4,4,1,0,0,40,-1.0,6797
6,19,105908,3,9,1,0,4,0,0,0,70,-1.0,28107
8,34,97723,6,15,4,5,4,0,0,0,40,1.0,11738
6,20,49179,3,10,4,4,4,0,0,0,35,-1.0,6398
6,34,137088,6,9,13,0,2,0,0,0,40,-1.0,24535
6,34,115858,1,9,10,2,4,1,0,0,40,-1.0,24059
6,29,250967,6,11,2,5,4,0,0,1887,48,1.0,30322
6,51,357949,1,13,4,4,4,1,0,0,16,-1.0,22631
6,30,311696,6,7,0,1,3,1,0,0,30,-1.0,30738
6,42,155469,5,12,14,3,4,1,0,0,24,-1.0,12337
1,41,180272,3,14,4,2,4,1,0,0,35,-1.0,13128
6,19,97261,3,9,11,4,4,0,0,0,40,-1.0,17661
1,62,101475,5,12,4,4,4,1,0,0,40,-1.0,17590
1,38,352628,1,13,4,4,4,1,0,0,40,-1.0,5671
6,35,209609,6,9,5,5,4,0,0,0,60,-1.0,17105
6,46,180505,6,9,2,5,3,0,0,0,40,-1.0,22414
8,27,177072,3,10,4,0,4,0,0,0,16,-1.0,17892
5,55,35723,6,14,8,5,4,0,0,0,60,1.0,20376
6,30,609789,6,7,11,5,4,0,0,0,60,-1.0,20579
6,36,178815,3,13,8,4,4,0,8614,0,40,1.0,17989
0,67,364862,5,9,0,4,4,1,0,0,30,-1.0,24061
6,29,238680,3,10,12,4,3,0,0,0,55,-1.0,21648
